order_id,order_date,online_order,customer_id,store_id,sales_person_id,billtoaddressid,shiptoaddressid,subtotal,taxamt,freight,totaldue,created_at
47114,2012-07-05 00:00:00,t,21387,0,0,28215,28215,2181.5625,174.525,54.5391,2410.6266,2012-07-12 00:00:00
47115,2012-07-05 00:00:00,t,21393,0,0,24481,24481,2443.35,195.468,61.0838,2699.9018,2012-07-12 00:00:00
47116,2012-07-05 00:00:00,t,24611,0,0,20799,20799,1000.4375,80.035,25.0109,1105.4834,2012-07-12 00:00:00
47117,2012-07-05 00:00:00,t,12586,0,0,24973,24973,2071.4196,165.7136,51.7855,2288.9187,2012-07-12 00:00:00
47118,2012-07-05 00:00:00,t,28541,0,0,19100,19100,2049.0982,163.9279,51.2275,2264.2536,2012-07-12 00:00:00
47119,2012-07-06 00:00:00,t,16275,0,0,17894,17894,2443.35,195.468,61.0838,2699.9018,2012-07-13 00:00:00
47120,2012-07-06 00:00:00,t,14006,0,0,20809,20809,1000.4375,80.035,25.0109,1105.4834,2012-07-13 00:00:00
47121,2012-07-06 00:00:00,t,28832,0,0,28052,28052,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47122,2012-07-06 00:00:00,t,13362,0,0,29110,29110,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47123,2012-07-06 00:00:00,t,25408,0,0,26491,26491,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47124,2012-07-06 00:00:00,t,13384,0,0,25922,25922,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47125,2012-07-06 00:00:00,t,13325,0,0,13683,13683,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47126,2012-07-06 00:00:00,t,13326,0,0,25103,25103,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47127,2012-07-06 00:00:00,t,21258,0,0,11840,11840,2181.5625,174.525,54.5391,2410.6266,2012-07-13 00:00:00
47128,2012-07-06 00:00:00,t,21556,0,0,25661,25661,2443.35,195.468,61.0838,2699.9018,2012-07-13 00:00:00
47129,2012-07-06 00:00:00,t,12677,0,0,12244,12244,2071.4196,165.7136,51.7855,2288.9187,2012-07-13 00:00:00
47130,2012-07-07 00:00:00,t,16406,0,0,22016,22016,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47131,2012-07-07 00:00:00,t,13243,0,0,20593,20593,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47132,2012-07-07 00:00:00,t,13283,0,0,22046,22046,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47133,2012-07-07 00:00:00,t,13357,0,0,22681,22681,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47134,2012-07-07 00:00:00,t,26296,0,0,28763,28763,2071.4196,165.7136,51.7855,2288.9187,2012-07-14 00:00:00
47135,2012-07-07 00:00:00,t,27027,0,0,20163,20163,782.99,62.6392,19.5748,865.204,2012-07-14 00:00:00
47136,2012-07-07 00:00:00,t,21389,0,0,11474,11474,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47137,2012-07-07 00:00:00,t,13348,0,0,26018,26018,2181.5625,174.525,54.5391,2410.6266,2012-07-14 00:00:00
47138,2012-07-08 00:00:00,t,16308,0,0,17749,17749,2181.5625,174.525,54.5391,2410.6266,2012-07-15 00:00:00
47139,2012-07-08 00:00:00,t,13238,0,0,27319,27319,2181.5625,174.525,54.5391,2410.6266,2012-07-15 00:00:00
47140,2012-07-08 00:00:00,t,26290,0,0,15159,15159,2071.4196,165.7136,51.7855,2288.9187,2012-07-15 00:00:00
47141,2012-07-08 00:00:00,t,21225,0,0,17458,17458,2181.5625,174.525,54.5391,2410.6266,2012-07-15 00:00:00
47142,2012-07-08 00:00:00,t,21230,0,0,16611,16611,2443.35,195.468,61.0838,2699.9018,2012-07-15 00:00:00
47143,2012-07-08 00:00:00,t,12684,0,0,26166,26166,2049.0982,163.9279,51.2275,2264.2536,2012-07-15 00:00:00
47144,2012-07-08 00:00:00,t,26033,0,0,23839,23839,782.99,62.6392,19.5748,865.204,2012-07-15 00:00:00
47145,2012-07-08 00:00:00,t,26131,0,0,23536,23536,782.99,62.6392,19.5748,865.204,2012-07-15 00:00:00
47146,2012-07-09 00:00:00,t,18133,0,0,20181,20181,1000.4375,80.035,25.0109,1105.4834,2012-07-16 00:00:00
47147,2012-07-09 00:00:00,t,13324,0,0,29312,29312,2181.5625,174.525,54.5391,2410.6266,2012-07-16 00:00:00
47148,2012-07-09 00:00:00,t,21259,0,0,27361,27361,2181.5625,174.525,54.5391,2410.6266,2012-07-16 00:00:00
47149,2012-07-09 00:00:00,t,12669,0,0,28510,28510,2049.0982,163.9279,51.2275,2264.2536,2012-07-16 00:00:00
47150,2012-07-10 00:00:00,t,15625,0,0,23680,23680,2443.35,195.468,61.0838,2699.9018,2012-07-17 00:00:00
47151,2012-07-10 00:00:00,t,25363,0,0,17323,17323,2443.35,195.468,61.0838,2699.9018,2012-07-17 00:00:00
47152,2012-07-10 00:00:00,t,28547,0,0,29633,29633,2049.0982,163.9279,51.2275,2264.2536,2012-07-17 00:00:00
47153,2012-07-10 00:00:00,t,26024,0,0,24166,24166,782.99,62.6392,19.5748,865.204,2012-07-17 00:00:00
47154,2012-07-10 00:00:00,t,26133,0,0,26622,26622,782.99,62.6392,19.5748,865.204,2012-07-17 00:00:00
47155,2012-07-11 00:00:00,t,13801,0,0,21403,21403,2443.35,195.468,61.0838,2699.9018,2012-07-18 00:00:00
47156,2012-07-11 00:00:00,t,28837,0,0,20904,20904,2181.5625,174.525,54.5391,2410.6266,2012-07-18 00:00:00
47157,2012-07-11 00:00:00,t,25864,0,0,21140,21140,2443.35,195.468,61.0838,2699.9018,2012-07-18 00:00:00
47158,2012-07-11 00:00:00,t,26280,0,0,14365,14365,2049.0982,163.9279,51.2275,2264.2536,2012-07-18 00:00:00
47159,2012-07-11 00:00:00,t,26300,0,0,15090,15090,2049.0982,163.9279,51.2275,2264.2536,2012-07-18 00:00:00
47160,2012-07-11 00:00:00,t,21403,0,0,17174,17174,2443.35,195.468,61.0838,2699.9018,2012-07-18 00:00:00
47161,2012-07-11 00:00:00,t,21408,0,0,14942,14942,2181.5625,174.525,54.5391,2410.6266,2012-07-18 00:00:00
47162,2012-07-11 00:00:00,t,21418,0,0,28901,28901,2181.5625,174.525,54.5391,2410.6266,2012-07-18 00:00:00
47163,2012-07-11 00:00:00,t,12671,0,0,26392,26392,2049.0982,163.9279,51.2275,2264.2536,2012-07-18 00:00:00
47164,2012-07-12 00:00:00,t,12123,0,0,27203,27203,2049.0982,163.9279,51.2275,2264.2536,2012-07-19 00:00:00
47165,2012-07-12 00:00:00,t,15649,0,0,23123,23123,2443.35,195.468,61.0838,2699.9018,2012-07-19 00:00:00
47166,2012-07-12 00:00:00,t,15656,0,0,14669,14669,2443.35,195.468,61.0838,2699.9018,2012-07-19 00:00:00
47167,2012-07-12 00:00:00,t,13419,0,0,28131,28131,2181.5625,174.525,54.5391,2410.6266,2012-07-19 00:00:00
47168,2012-07-12 00:00:00,t,13286,0,0,21373,21373,2181.5625,174.525,54.5391,2410.6266,2012-07-19 00:00:00
47169,2012-07-12 00:00:00,t,26281,0,0,22969,22969,2071.4196,165.7136,51.7855,2288.9187,2012-07-19 00:00:00
47170,2012-07-12 00:00:00,t,21228,0,0,15851,15851,2181.5625,174.525,54.5391,2410.6266,2012-07-19 00:00:00
47171,2012-07-12 00:00:00,t,21552,0,0,11424,11424,2181.5625,174.525,54.5391,2410.6266,2012-07-19 00:00:00
47172,2012-07-12 00:00:00,t,12668,0,0,16375,16375,2071.4196,165.7136,51.7855,2288.9187,2012-07-19 00:00:00
47173,2012-07-12 00:00:00,t,12675,0,0,28692,28692,2071.4196,165.7136,51.7855,2288.9187,2012-07-19 00:00:00
47174,2012-07-12 00:00:00,t,12584,0,0,26650,26650,2071.4196,165.7136,51.7855,2288.9187,2012-07-19 00:00:00
47175,2012-07-12 00:00:00,t,13812,0,0,23045,23045,2443.35,195.468,61.0838,2699.9018,2012-07-19 00:00:00
47176,2012-07-13 00:00:00,t,11492,0,0,13314,13314,2049.0982,163.9279,51.2275,2264.2536,2012-07-20 00:00:00
47177,2012-07-13 00:00:00,t,14022,0,0,21237,21237,1000.4375,80.035,25.0109,1105.4834,2012-07-20 00:00:00
47178,2012-07-13 00:00:00,t,14026,0,0,29423,29423,1000.4375,80.035,25.0109,1105.4834,2012-07-20 00:00:00
47179,2012-07-13 00:00:00,t,28848,0,0,15652,15652,2181.5625,174.525,54.5391,2410.6266,2012-07-20 00:00:00
47180,2012-07-13 00:00:00,t,13287,0,0,27542,27542,2443.35,195.468,61.0838,2699.9018,2012-07-20 00:00:00
47181,2012-07-13 00:00:00,t,13329,0,0,14420,14420,2443.35,195.468,61.0838,2699.9018,2012-07-20 00:00:00
47182,2012-07-13 00:00:00,t,26298,0,0,28922,28922,2071.4196,165.7136,51.7855,2288.9187,2012-07-20 00:00:00
47183,2012-07-13 00:00:00,t,15200,0,0,13570,13570,782.99,62.6392,19.5748,865.204,2012-07-20 00:00:00
47184,2012-07-13 00:00:00,t,21380,0,0,24492,24492,2181.5625,174.525,54.5391,2410.6266,2012-07-20 00:00:00
47185,2012-07-13 00:00:00,t,12133,0,0,21376,21376,2071.4196,165.7136,51.7855,2288.9187,2012-07-20 00:00:00
47186,2012-07-14 00:00:00,t,13806,0,0,12963,12963,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47187,2012-07-14 00:00:00,t,18134,0,0,25990,25990,1000.4375,80.035,25.0109,1105.4834,2012-07-21 00:00:00
47188,2012-07-14 00:00:00,t,19253,0,0,12362,12362,1000.4375,80.035,25.0109,1105.4834,2012-07-21 00:00:00
47189,2012-07-14 00:00:00,t,28818,0,0,29490,29490,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47190,2012-07-14 00:00:00,t,25892,0,0,12124,12124,2443.35,195.468,61.0838,2699.9018,2012-07-21 00:00:00
47191,2012-07-14 00:00:00,t,13382,0,0,24474,24474,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47192,2012-07-14 00:00:00,t,16328,0,0,18133,18133,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47193,2012-07-14 00:00:00,t,20162,0,0,25613,25613,782.99,62.6392,19.5748,865.204,2012-07-21 00:00:00
47194,2012-07-14 00:00:00,t,13269,0,0,20429,20429,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47195,2012-07-14 00:00:00,t,13355,0,0,13869,13869,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47196,2012-07-14 00:00:00,t,26286,0,0,25212,25212,2049.0982,163.9279,51.2275,2264.2536,2012-07-21 00:00:00
47197,2012-07-14 00:00:00,t,21218,0,0,12812,12812,2181.5625,174.525,54.5391,2410.6266,2012-07-21 00:00:00
47198,2012-07-15 00:00:00,t,14169,0,0,16213,16213,2443.35,195.468,61.0838,2699.9018,2012-07-22 00:00:00
47199,2012-07-15 00:00:00,t,20051,0,0,22891,22891,782.99,62.6392,19.5748,865.204,2012-07-22 00:00:00
47200,2012-07-15 00:00:00,t,13247,0,0,16080,16080,2181.5625,174.525,54.5391,2410.6266,2012-07-22 00:00:00
47201,2012-07-15 00:00:00,t,26277,0,0,16790,16790,2071.4196,165.7136,51.7855,2288.9187,2012-07-22 00:00:00
47202,2012-07-15 00:00:00,t,26285,0,0,21810,21810,2071.4196,165.7136,51.7855,2288.9187,2012-07-22 00:00:00
47203,2012-07-16 00:00:00,t,25883,0,0,25503,25503,2443.35,195.468,61.0838,2699.9018,2012-07-23 00:00:00
47204,2012-07-16 00:00:00,t,25371,0,0,24064,24064,2181.5625,174.525,54.5391,2410.6266,2012-07-23 00:00:00
47205,2012-07-16 00:00:00,t,26301,0,0,26607,26607,2071.4196,165.7136,51.7855,2288.9187,2012-07-23 00:00:00
47206,2012-07-16 00:00:00,t,15256,0,0,23654,23654,782.99,62.6392,19.5748,865.204,2012-07-23 00:00:00
47207,2012-07-16 00:00:00,t,27043,0,0,24198,24198,782.99,62.6392,19.5748,865.204,2012-07-23 00:00:00
47208,2012-07-16 00:00:00,t,21359,0,0,26129,26129,2443.35,195.468,61.0838,2699.9018,2012-07-23 00:00:00
47209,2012-07-16 00:00:00,t,21379,0,0,21330,21330,2443.35,195.468,61.0838,2699.9018,2012-07-23 00:00:00
47210,2012-07-16 00:00:00,t,24609,0,0,20497,20497,1000.4375,80.035,25.0109,1105.4834,2012-07-23 00:00:00
47211,2012-07-16 00:00:00,t,12578,0,0,22358,22358,2049.0982,163.9279,51.2275,2264.2536,2012-07-23 00:00:00
47212,2012-07-16 00:00:00,t,12580,0,0,12740,12740,2049.0982,163.9279,51.2275,2264.2536,2012-07-23 00:00:00
47213,2012-07-17 00:00:00,t,16287,0,0,11418,11418,2181.5625,174.525,54.5391,2410.6266,2012-07-24 00:00:00
47214,2012-07-17 00:00:00,t,19195,0,0,19284,19284,1000.4375,80.035,25.0109,1105.4834,2012-07-24 00:00:00
47215,2012-07-17 00:00:00,t,28836,0,0,12724,12724,2443.35,195.468,61.0838,2699.9018,2012-07-24 00:00:00
47216,2012-07-17 00:00:00,t,26299,0,0,22655,22655,2049.0982,163.9279,51.2275,2264.2536,2012-07-24 00:00:00
47217,2012-07-17 00:00:00,t,21222,0,0,11624,11624,2181.5625,174.525,54.5391,2410.6266,2012-07-24 00:00:00
47218,2012-07-17 00:00:00,t,21361,0,0,24667,24667,2443.35,195.468,61.0838,2699.9018,2012-07-24 00:00:00
47219,2012-07-17 00:00:00,t,12577,0,0,11611,11611,2049.0982,163.9279,51.2275,2264.2536,2012-07-24 00:00:00
47220,2012-07-17 00:00:00,t,12579,0,0,12487,12487,2049.0982,163.9279,51.2275,2264.2536,2012-07-24 00:00:00
47221,2012-07-18 00:00:00,t,13823,0,0,26818,26818,2443.35,195.468,61.0838,2699.9018,2012-07-25 00:00:00
47222,2012-07-18 00:00:00,t,26316,0,0,12145,12145,1000.4375,80.035,25.0109,1105.4834,2012-07-25 00:00:00
47223,2012-07-18 00:00:00,t,25875,0,0,16252,16252,2443.35,195.468,61.0838,2699.9018,2012-07-25 00:00:00
47224,2012-07-18 00:00:00,t,15659,0,0,17986,17986,2443.35,195.468,61.0838,2699.9018,2012-07-25 00:00:00
47225,2012-07-18 00:00:00,t,13277,0,0,26878,26878,2181.5625,174.525,54.5391,2410.6266,2012-07-25 00:00:00
47226,2012-07-18 00:00:00,t,13314,0,0,26026,26026,2443.35,195.468,61.0838,2699.9018,2012-07-25 00:00:00
47227,2012-07-18 00:00:00,t,25288,0,0,15908,15908,2181.5625,174.525,54.5391,2410.6266,2012-07-25 00:00:00
47228,2012-07-18 00:00:00,t,13237,0,0,24921,24921,2181.5625,174.525,54.5391,2410.6266,2012-07-25 00:00:00
47229,2012-07-18 00:00:00,t,26295,0,0,12341,12341,2049.0982,163.9279,51.2275,2264.2536,2012-07-25 00:00:00
47230,2012-07-18 00:00:00,t,21256,0,0,27888,27888,2181.5625,174.525,54.5391,2410.6266,2012-07-25 00:00:00
47231,2012-07-18 00:00:00,t,11564,0,0,27407,27407,2049.0982,163.9279,51.2275,2264.2536,2012-07-25 00:00:00
47232,2012-07-19 00:00:00,t,15627,0,0,24879,24879,2181.5625,174.525,54.5391,2410.6266,2012-07-26 00:00:00
47233,2012-07-19 00:00:00,t,16250,0,0,18405,18405,2181.5625,174.525,54.5391,2410.6266,2012-07-26 00:00:00
47234,2012-07-19 00:00:00,t,19260,0,0,25468,25468,1000.4375,80.035,25.0109,1105.4834,2012-07-26 00:00:00
47235,2012-07-19 00:00:00,t,16317,0,0,29188,29188,2181.5625,174.525,54.5391,2410.6266,2012-07-26 00:00:00
47236,2012-07-19 00:00:00,t,14023,0,0,15141,15141,1000.4375,80.035,25.0109,1105.4834,2012-07-26 00:00:00
47237,2012-07-19 00:00:00,t,28834,0,0,19739,19739,2443.35,195.468,61.0838,2699.9018,2012-07-26 00:00:00
47238,2012-07-19 00:00:00,t,16405,0,0,12171,12171,2443.35,195.468,61.0838,2699.9018,2012-07-26 00:00:00
47239,2012-07-19 00:00:00,t,21384,0,0,14608,14608,2181.5625,174.525,54.5391,2410.6266,2012-07-26 00:00:00
47240,2012-07-19 00:00:00,t,24612,0,0,13366,13366,1000.4375,80.035,25.0109,1105.4834,2012-07-26 00:00:00
47241,2012-07-19 00:00:00,t,21559,0,0,20709,20709,2443.35,195.468,61.0838,2699.9018,2012-07-26 00:00:00
47242,2012-07-19 00:00:00,t,28540,0,0,26522,26522,2049.0982,163.9279,51.2275,2264.2536,2012-07-26 00:00:00
47243,2012-07-19 00:00:00,t,20712,0,0,22501,22501,782.99,62.6392,19.5748,865.204,2012-07-26 00:00:00
47244,2012-07-20 00:00:00,t,19193,0,0,21813,21813,1000.4375,80.035,25.0109,1105.4834,2012-07-27 00:00:00
47245,2012-07-20 00:00:00,t,16420,0,0,15716,15716,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47246,2012-07-20 00:00:00,t,20713,0,0,27666,27666,782.99,62.6392,19.5748,865.204,2012-07-27 00:00:00
47247,2012-07-20 00:00:00,t,13292,0,0,24312,24312,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47248,2012-07-20 00:00:00,t,13340,0,0,18381,18381,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47249,2012-07-20 00:00:00,t,13346,0,0,11615,11615,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47250,2012-07-20 00:00:00,t,21217,0,0,25364,25364,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47251,2012-07-20 00:00:00,t,21226,0,0,14374,14374,2181.5625,174.525,54.5391,2410.6266,2012-07-27 00:00:00
47252,2012-07-20 00:00:00,t,12676,0,0,19210,19210,2071.4196,165.7136,51.7855,2288.9187,2012-07-27 00:00:00
47253,2012-07-20 00:00:00,t,12683,0,0,11414,11414,2071.4196,165.7136,51.7855,2288.9187,2012-07-27 00:00:00
47254,2012-07-21 00:00:00,t,15276,0,0,20773,20773,782.99,62.6392,19.5748,865.204,2012-07-28 00:00:00
47255,2012-07-21 00:00:00,t,11561,0,0,22700,22700,2049.0982,163.9279,51.2275,2264.2536,2012-07-28 00:00:00
47256,2012-07-21 00:00:00,t,16417,0,0,15148,15148,2181.5625,174.525,54.5391,2410.6266,2012-07-28 00:00:00
47257,2012-07-21 00:00:00,t,14141,0,0,16497,16497,2443.35,195.468,61.0838,2699.9018,2012-07-28 00:00:00
47258,2012-07-21 00:00:00,t,13298,0,0,20666,20666,2181.5625,174.525,54.5391,2410.6266,2012-07-28 00:00:00
47259,2012-07-21 00:00:00,t,13351,0,0,17588,17588,2181.5625,174.525,54.5391,2410.6266,2012-07-28 00:00:00
47260,2012-07-21 00:00:00,t,13233,0,0,22844,22844,2181.5625,174.525,54.5391,2410.6266,2012-07-28 00:00:00
47261,2012-07-21 00:00:00,t,26305,0,0,29447,29447,2049.0982,163.9279,51.2275,2264.2536,2012-07-28 00:00:00
47262,2012-07-21 00:00:00,t,21560,0,0,25198,25198,2181.5625,174.525,54.5391,2410.6266,2012-07-28 00:00:00
47263,2012-07-21 00:00:00,t,12589,0,0,20296,20296,2049.0982,163.9279,51.2275,2264.2536,2012-07-28 00:00:00
47264,2012-07-22 00:00:00,t,16410,0,0,23150,23150,2443.35,195.468,61.0838,2699.9018,2012-07-29 00:00:00
47265,2012-07-22 00:00:00,t,13250,0,0,19579,19579,2181.5625,174.525,54.5391,2410.6266,2012-07-29 00:00:00
47266,2012-07-22 00:00:00,t,21555,0,0,11934,11934,2181.5625,174.525,54.5391,2410.6266,2012-07-29 00:00:00
47267,2012-07-22 00:00:00,t,12674,0,0,24726,24726,2071.4196,165.7136,51.7855,2288.9187,2012-07-29 00:00:00
47268,2012-07-22 00:00:00,t,21402,0,0,26174,26174,2181.5625,174.525,54.5391,2410.6266,2012-07-29 00:00:00
47269,2012-07-23 00:00:00,t,28512,0,0,29570,29570,2049.0982,163.9279,51.2275,2264.2536,2012-07-30 00:00:00
47270,2012-07-23 00:00:00,t,28519,0,0,27484,27484,2049.0982,163.9279,51.2275,2264.2536,2012-07-30 00:00:00
47271,2012-07-23 00:00:00,t,18140,0,0,27714,27714,1000.4375,80.035,25.0109,1105.4834,2012-07-30 00:00:00
47272,2012-07-23 00:00:00,t,29013,0,0,20965,20965,2181.5625,174.525,54.5391,2410.6266,2012-07-30 00:00:00
47273,2012-07-23 00:00:00,t,13420,0,0,18670,18670,2443.35,195.468,61.0838,2699.9018,2012-07-30 00:00:00
47274,2012-07-23 00:00:00,t,16407,0,0,21341,21341,2443.35,195.468,61.0838,2699.9018,2012-07-30 00:00:00
47275,2012-07-23 00:00:00,t,19076,0,0,22052,22052,782.99,62.6392,19.5748,865.204,2012-07-30 00:00:00
47276,2012-07-23 00:00:00,t,15289,0,0,17284,17284,782.99,62.6392,19.5748,865.204,2012-07-30 00:00:00
47277,2012-07-23 00:00:00,t,21219,0,0,26899,26899,2181.5625,174.525,54.5391,2410.6266,2012-07-30 00:00:00
47278,2012-07-23 00:00:00,t,21404,0,0,16061,16061,2181.5625,174.525,54.5391,2410.6266,2012-07-30 00:00:00
47279,2012-07-23 00:00:00,t,12680,0,0,29327,29327,2049.0982,163.9279,51.2275,2264.2536,2012-07-30 00:00:00
47280,2012-07-24 00:00:00,t,11615,0,0,29603,29603,2071.4196,165.7136,51.7855,2288.9187,2012-07-31 00:00:00
47281,2012-07-24 00:00:00,t,17099,0,0,29196,29196,1000.4375,80.035,25.0109,1105.4834,2012-07-31 00:00:00
47282,2012-07-24 00:00:00,t,19258,0,0,28528,28528,1000.4375,80.035,25.0109,1105.4834,2012-07-31 00:00:00
47283,2012-07-24 00:00:00,t,15655,0,0,18828,18828,2181.5625,174.525,54.5391,2410.6266,2012-07-31 00:00:00
47284,2012-07-24 00:00:00,t,13402,0,0,25107,25107,2443.35,195.468,61.0838,2699.9018,2012-07-31 00:00:00
47285,2012-07-24 00:00:00,t,29135,0,0,26659,26659,2181.5625,174.525,54.5391,2410.6266,2012-07-31 00:00:00
47286,2012-07-24 00:00:00,t,19944,0,0,23574,23574,782.99,62.6392,19.5748,865.204,2012-07-31 00:00:00
47287,2012-07-24 00:00:00,t,13280,0,0,19358,19358,2181.5625,174.525,54.5391,2410.6266,2012-07-31 00:00:00
47288,2012-07-24 00:00:00,t,13353,0,0,15896,15896,2181.5625,174.525,54.5391,2410.6266,2012-07-31 00:00:00
47289,2012-07-24 00:00:00,t,26297,0,0,13058,13058,2049.0982,163.9279,51.2275,2264.2536,2012-07-31 00:00:00
47290,2012-07-24 00:00:00,t,21558,0,0,29060,29060,2443.35,195.468,61.0838,2699.9018,2012-07-31 00:00:00
47291,2012-07-25 00:00:00,t,16318,0,0,25015,25015,2181.5625,174.525,54.5391,2410.6266,2012-08-01 00:00:00
47292,2012-07-25 00:00:00,t,13811,0,0,26727,26727,2181.5625,174.525,54.5391,2410.6266,2012-08-01 00:00:00
47293,2012-07-25 00:00:00,t,19192,0,0,27777,27777,1000.4375,80.035,25.0109,1105.4834,2012-08-01 00:00:00
47294,2012-07-25 00:00:00,t,18139,0,0,29629,29629,1000.4375,80.035,25.0109,1105.4834,2012-08-01 00:00:00
47295,2012-07-25 00:00:00,t,14005,0,0,15136,15136,1000.4375,80.035,25.0109,1105.4834,2012-08-01 00:00:00
47296,2012-07-25 00:00:00,t,14024,0,0,21350,21350,1000.4375,80.035,25.0109,1105.4834,2012-08-01 00:00:00
47297,2012-07-25 00:00:00,t,13385,0,0,18233,18233,2181.5625,174.525,54.5391,2410.6266,2012-08-01 00:00:00
47298,2012-07-25 00:00:00,t,13403,0,0,20161,20161,2181.5625,174.525,54.5391,2410.6266,2012-08-01 00:00:00
47299,2012-07-25 00:00:00,t,13425,0,0,26478,26478,2443.35,195.468,61.0838,2699.9018,2012-08-01 00:00:00
47300,2012-07-25 00:00:00,t,20717,0,0,28033,28033,782.99,62.6392,19.5748,865.204,2012-08-01 00:00:00
47301,2012-07-25 00:00:00,t,26292,0,0,25273,25273,2049.0982,163.9279,51.2275,2264.2536,2012-08-01 00:00:00
47302,2012-07-25 00:00:00,t,12670,0,0,21554,21554,2049.0982,163.9279,51.2275,2264.2536,2012-08-01 00:00:00
47303,2012-07-25 00:00:00,t,26029,0,0,20237,20237,782.99,62.6392,19.5748,865.204,2012-08-01 00:00:00
47304,2012-07-26 00:00:00,t,16272,0,0,18543,18543,2181.5625,174.525,54.5391,2410.6266,2012-08-02 00:00:00
47305,2012-07-26 00:00:00,t,25393,0,0,23889,23889,2443.35,195.468,61.0838,2699.9018,2012-08-02 00:00:00
47306,2012-07-26 00:00:00,t,28798,0,0,25221,25221,2443.35,195.468,61.0838,2699.9018,2012-08-02 00:00:00
47307,2012-07-26 00:00:00,t,20711,0,0,18771,18771,782.99,62.6392,19.5748,865.204,2012-08-02 00:00:00
47308,2012-07-26 00:00:00,t,20718,0,0,24650,24650,782.99,62.6392,19.5748,865.204,2012-08-02 00:00:00
47309,2012-07-26 00:00:00,t,13316,0,0,24263,24263,2181.5625,174.525,54.5391,2410.6266,2012-08-02 00:00:00
47310,2012-07-26 00:00:00,t,26303,0,0,13359,13359,2071.4196,165.7136,51.7855,2288.9187,2012-08-02 00:00:00
47311,2012-07-26 00:00:00,t,15252,0,0,17835,17835,782.99,62.6392,19.5748,865.204,2012-08-02 00:00:00
47312,2012-07-26 00:00:00,t,15280,0,0,16368,16368,782.99,62.6392,19.5748,865.204,2012-08-02 00:00:00
47313,2012-07-26 00:00:00,t,21231,0,0,28996,28996,2181.5625,174.525,54.5391,2410.6266,2012-08-02 00:00:00
47314,2012-07-26 00:00:00,t,12673,0,0,22551,22551,2049.0982,163.9279,51.2275,2264.2536,2012-08-02 00:00:00
47315,2012-07-27 00:00:00,t,13840,0,0,13246,13246,2181.5625,174.525,54.5391,2410.6266,2012-08-03 00:00:00
47316,2012-07-27 00:00:00,t,13361,0,0,15374,15374,2443.35,195.468,61.0838,2699.9018,2012-08-03 00:00:00
47317,2012-07-27 00:00:00,t,14154,0,0,22428,22428,2181.5625,174.525,54.5391,2410.6266,2012-08-03 00:00:00
47318,2012-07-27 00:00:00,t,13273,0,0,21004,21004,2181.5625,174.525,54.5391,2410.6266,2012-08-03 00:00:00
47319,2012-07-27 00:00:00,t,13299,0,0,16436,16436,2443.35,195.468,61.0838,2699.9018,2012-08-03 00:00:00
47320,2012-07-27 00:00:00,t,13315,0,0,13822,13822,2181.5625,174.525,54.5391,2410.6266,2012-08-03 00:00:00
47321,2012-07-27 00:00:00,t,13354,0,0,25262,25262,2181.5625,174.525,54.5391,2410.6266,2012-08-03 00:00:00
